Milliseconds,X,Y,Z,cos,headingAccuracy
52476,-0.34513617,0.60552526,-0.5838825,0.41629484,0.17453292
52502,-0.35922512,0.58588505,-0.5515482,0.47274792,0.17453292
52526,-0.36233464,0.57974285,-0.53192896,0.4996633,0.17453292
52551,-0.36030477,0.5801594,-0.51229495,0.52072006,0.17453292
52577,-0.36114112,0.58650464,-0.49751595,0.52732086,0.17453292
52601,-0.37953264,0.6866178,-0.5114081,0.3506747,0.17453292
52626,-0.39541724,0.7109358,-0.51751953,0.26530945,0.17453292
52651,-0.39874274,0.7214394,-0.49923804,0.2670033,0.17453292
52677,-0.39527237,0.744641,-0.46959785,0.26219723,0.17453292
52701,-0.40112156,0.7423723,-0.4624477,0.2722628,0.17453292
52726,-0.4139277,0.7179636,-0.45388365,0.32738638,0.17453292
52752,-0.42532915,0.6809282,-0.46204218,0.37676114,0.17453292
52776,-0.42387444,0.6674058,-0.45201617,0.41301498,0.17453292
52801,-0.42095152,0.6454893,-0.44947103,0.4517956,0.17453292
52827,-0.43181765,0.6096267,-0.47908303,0.46083432,0.17453292
52851,-0.4425008,0.5971195,-0.50440854,0.4395604,0.17453292
52876,-0.43939263,0.6030041,-0.51407814,0.42313576,0.17453292
52902,-0.4325057,0.607366,-0.51588404,0.42179257,0.17453292
52926,-0.4064237,0.6197842,-0.5038738,0.44361976,0.17453292
52951,-0.3993143,0.62243825,-0.51022285,0.4390801,0.17453292
52976,-0.3943644,0.624865,-0.5192517,0.4294161,0.17453292
53002,-0.3901447,0.6248918,-0.53189605,0.41759303,0.17453292
53026,-0.3850503,0.6254725,-0.5439662,0.40573546,0.17453292
53051,-0.36742613,0.64447415,-0.5606082,0.36792606,0.17453292
53077,-0.35725415,0.65255505,-0.56947154,0.3496334,0.17453292
53101,-0.34939042,0.6597917,-0.5839122,0.31882253,0.17453292
53126,-0.3244249,0.6768054,-0.5894714,0.29867443,0.17453292
53151,-0.31025064,0.6868885,-0.5895586,0.2904297,0.17453292
53176,-0.3021092,0.68703866,-0.6023503,0.27181244,0.17453292
53202,-0.293277,0.6866095,-0.6206237,0.23954585,0.17453292
53226,-0.28108034,0.6951603,-0.6284377,0.20691061,0.17453292
53252,-0.25914448,0.710139,-0.6333062,0.16574089,0.17453292
53276,-0.25513473,0.7056009,-0.64330006,0.15231101,0.17453292
53301,-0.25898623,0.69784826,-0.642077,0.18349658,0.17453292
53327,-0.26927873,0.6803509,-0.6378242,0.24039955,0.17453292
