Milliseconds,X,Y,Z
8078,-1.2987088,-9.24409,-3.0050874
8104,-1.7968464,-9.480945,-1.7474043
8128,-1.4583135,-9.5695915,-1.5705514
8153,-0.5764443,-9.7057295,-1.2794162
8179,-0.516963,-9.712492,-1.2532467
8203,-0.6288736,-9.71304,-1.1965574
8229,-0.7805865,-9.704373,-1.1773722
8253,-0.870717,-9.696176,-1.1817051
8278,-0.5415487,-9.726105,-1.1313685
8304,-0.38087615,-9.730793,-1.1562827
8328,-0.22669454,-9.734497,-1.165578
8353,-0.122761674,-9.737438,-1.1565514
8379,-0.13472274,-9.75162,-1.0286574
8403,-0.20405102,-9.762513,-0.90669096
8428,-0.11141973,-9.750662,-1.0404605
8454,-0.11008269,-9.741562,-1.1226075
8478,-0.2913133,-9.752645,-0.98561686
8503,-0.22651394,-9.758487,-0.94393337
8529,-0.06204016,-9.763161,-0.9204476
8553,0.06415695,-9.767351,-0.87471074
8579,0.39173838,-9.754347,-0.93254447
8603,0.70886976,-9.711168,-1.1666664
8628,0.71365464,-9.698942,-1.2615894
8654,0.58797437,-9.6907015,-1.3838282
8678,0.060430467,-9.760781,-0.9454514
8703,-0.24356516,-9.785143,-0.601695
8729,-0.48081142,-9.775846,-0.60995394
8753,-0.5947488,-9.763426,-0.7015517
8778,-0.6795894,-9.759898,-0.673008
8804,-0.71494824,-9.767306,-0.5088827
8828,-0.80184823,-9.766612,-0.37513268
8854,-0.86417556,-9.763818,-0.30239457
8878,-0.9151426,-9.762177,-0.18110687
8904,-0.9259553,-9.761877,-0.13694124
8928,-0.9594306,-9.759074,-0.10171344
8953,-1.2306641,-9.728475,-0.11239627
8979,-1.7765751,-9.630353,-0.5200639
9003,-1.646669,-9.58395,-1.2675837
9028,-0.8043329,-9.470421,-2.4154854
9054,-0.091205485,-9.268264,-3.2033348
9078,0.07271137,-9.1901,-3.4215736
9103,0.090404145,-9.013354,-3.8628552
9129,0.17452674,-8.915398,-4.0811286
9153,-0.17696437,-8.999047,-3.8930993
9178,-0.34048328,-9.078641,-3.692253
9204,-1.086277,-9.060642,-3.590981
