,Milliseconds,RotationVectorX,RotationVectorY,RotationVectorZ,RotationVectorcos,RotationVectorheadingAccuracy,GPSLatitude,GPSLongitude,GPSAltitude,CompassX,CompassY,CompassZ,GyroscopeX,GyroscopeY,GyroscopeZ,AccelerometerX,AccelerometerY,AccelerometerZ,GravityX,GravityY,GravityZ,AccelerometerLinearX,AccelerometerLinearY,AccelerometerLinearZ
136,3400.0,0.013371215,-0.02858908,0.24928285,0.9679163000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.14667789297540285,23.045498175529172,-7.49954989192138,0.0,0.0,0.0,0.025973776001970372,0.7297194718147173,9.283340504821087,5.976048667033496e-08,2.0552047397259798e-08,9.806650291875581,-0.282875151752162,-0.1273235974767949,-0.03241436261860233
137,3425.0,0.014765733,-0.027959386,0.25112602,0.96743786,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.0009057403412011666,24.680623309486197,-8.070922158676291,0.0,0.0,0.0,-0.31052107191547174,0.43150248475811637,8.7913039872915,1.651952152292857e-07,8.364680492700671e-08,9.806650476254948,-0.14234864619845172,0.11528706192018628,-0.22270442100992957
138,3450.0,0.015114154,-0.027914712,0.25205229999999995,0.9671928,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.6775743122464744,23.47190285760131,-8.765849776043233,0.0,0.0,0.0,-0.09549445108004967,0.217500853824167,8.683048027380039,-1.979927479189847e-07,-1.0311088566306026e-07,9.806649713617682,-0.029097038546737123,0.07992184410729036,-0.6178859331048027
139,3475.0,0.01647468,-0.02893646,0.25244907,0.9670370999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.1589889956784452,27.295372577539467,-8.538999004898555,0.0,0.0,0.0,0.04476561169052695,0.443255220759759,10.810940853338574,1.0098683483894533e-07,1.3983920299498465e-08,9.806650428474347,0.13510692076739733,0.1996102664729637,-0.0823776409142726
140,3500.0,0.016514631000000002,-0.029285798,0.25257814,0.9669921999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.01790429312295666,23.12474954531184,-8.043076568666539,0.0,0.0,0.0,0.19409522910503724,0.6326920253817174,10.08832804074647,1.310611482119306e-07,9.800621664224352e-08,9.806649700322607,0.08609131416403754,0.03220510030302537,0.1283791548537243
141,3525.0,0.01556467,-0.029322615,0.25643775,0.9659905000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.38753173652302636,23.39593321996653,-6.66903749073537,0.0,0.0,0.0,-0.15386395135332992,0.14973753839369675,10.7598957373993,1.3083249628120797e-07,6.801871804684723e-08,9.806650318837493,0.12572111736885752,0.013318812733900065,0.502853391476675
142,3550.0,0.015346751,-0.028586164,0.2598428,0.9651056999999998,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,2.504421858320878,23.930949934065524,-8.631694732865373,0.0,0.0,0.0,-0.09926297449835919,0.6697379476050541,10.675199797408542,-1.2936885063208337e-08,-1.0795080662706624e-08,9.806649758041974,-0.15101574599365097,-0.12805511263634525,0.9818456142289896
143,3575.0,0.015642536999999998,-0.028627407,0.25976086,0.9651218,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.04239625691128679,24.104775282621883,-8.730406345791177,0.0,0.0,0.0,-0.012314492744738614,1.1008259277589059,11.000601993058913,4.8047893053126955e-08,2.0491609131756405e-08,9.806649814599739,-0.01025522297988312,0.07894317822941757,0.6614464939982005
144,3600.0,0.01721182,-0.028690012,0.26050854,0.9648916999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.6299550909443086,22.900085513083376,-8.683416370508562,0.0,0.0,0.0,0.33007121098644127,0.5676308248764812,9.5715715399507,2.196067797055612e-07,1.5887275872650264e-07,9.806650413893902,-0.08782341570087789,0.4023622341526816,0.13965839035843708
145,3625.0,0.022453755,-0.03049065,0.25972718,0.96493936,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.3076003008279449,23.609922500159133,-8.408709448711853,0.0,0.0,0.0,-0.2901926115416788,1.0633002487025527,9.85820029156051,0.0043723700722074765,-0.08981499078276955,9.806238152480727,0.15531907700787076,0.25914466117847956,-0.12259479025730886
146,3650.0,0.023935658999999998,-0.030590689,0.26063228,0.9646565,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.7266629324766745,25.53153786753283,-7.509131011347218,0.0,0.0,0.0,-0.14384266678778568,0.31094980652660054,9.548926085024867,1.963901777313204e-07,1.467110347652678e-07,9.806650701075078,-0.06910473633184447,0.38003861441157644,-0.4630687830398101
147,3675.0,0.025049407000000003,-0.029015865,0.25869462,0.9651983000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.9199026763479541,24.65623726382086,-10.369850877603664,0.0,0.0,0.0,-0.5616425788536286,0.053857107566878115,9.048872750146788,2.8483636160814285e-07,2.565802014187213e-07,9.806649652980962,-0.4939733427632742,0.18847159628468935,-0.17272049842483883
148,3700.0,0.024294417000000002,-0.027783222000000003,0.25859874,0.9652795,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.14740014324501144,25.128582096497155,-6.889803981042711,0.0,0.0,0.0,-0.31779519870589124,0.28687073692236764,8.442189066169496,-1.8846942512196208e-07,-2.082478191001158e-07,9.806650790449796,-0.26348280041203576,-0.27599074815104846,-0.3212297837233741
149,3725.0,0.025745338,-0.027541247999999997,0.25957176,0.96498764,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.39347175244918237,23.252433628831426,-7.656040301837431,0.0,0.0,0.0,-0.1196200778143231,-0.5548126699835497,8.206489886673317,0.002426563877802268,-0.01119098032660315,9.806643695633156,-0.11967961926145845,0.19680917862819808,-0.3277238374185365
150,3750.0,0.024411544,-0.02644584,0.25915247,0.9651656,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.1714424491680064,23.277280022563325,-6.973892142202844,0.0,0.0,0.0,0.03676880786875347,-0.09948517384734246,9.44536647236369,-2.4882103188961224e-07,-1.8203044394038415e-07,9.806650224584882,-0.031972469871737255,0.15048469467947953,0.24101734266422398
151,3775.0,0.024779797000000003,-0.026205704,0.25985962,0.9649726000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.5729420009560885,23.013491973223406,-8.382326911346041,0.0,0.0,0.0,-0.04960251419271661,-0.925057240923612,8.925590997988046,-3.123469501375986e-07,-2.857930621047444e-07,9.806649534468242,-0.07963290033532334,0.07282627881883416,0.22094825132092374
152,3800.0,0.024156902,-0.024789482,0.2606217,0.9648203000000002,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.7925480812886045,24.008928245492896,-9.048680162488898,0.0,0.0,0.0,-0.26149328243902575,-0.21794810440017665,8.713891286587618,-1.4751810284430178e-07,-1.7998328749602166e-07,9.806650190751828,-0.2239096792455282,-0.08764157690150295,-0.0161528062531809
153,3825.0,0.02337447,-0.023636742999999998,0.2613089,0.96468264,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.6734452819003973,23.87182709536731,-7.0383613197591846,0.0,0.0,0.0,-0.5431939010040903,-0.7873574362462095,9.218618751577084,8.758621827809066e-09,1.508872138344941e-09,9.806649902679206,-0.23216005674454418,-0.2798148023503426,-0.17640132299370775
154,3850.0,0.023182757000000002,-0.01985572,0.26227355,0.9645106999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.4961538377690892,25.517474314523085,-8.391896481703094,0.0,0.0,0.0,-0.028811104416684802,0.30361591740863725,9.541255766922617,1.148221828728424e-08,-3.695967287775659e-08,9.806650512770332,-0.3078068291360194,-0.2421555538161939,-0.03462980972646472
155,3875.0,0.022770245,-0.018792221,0.26165029999999995,0.96471107,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.22098278279525502,22.62928370515069,-9.289168675717619,0.0,0.0,0.0,0.1712940968485316,0.015068941385801615,8.352253120076494,-1.1382338138687942e-07,-1.898616861506497e-07,9.80665057055201,-0.24333932259531907,-0.1737107357145754,1.1732423195908892
156,3900.0,0.021643374,-0.019702759,0.26170945,0.96470284,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.25506380455035677,22.505793995983204,-7.2640866594023015,0.0,0.0,0.0,-0.5331690547623915,1.3652080355898233,11.441740186609819,1.2195815402016308e-07,1.2871270249625866e-07,9.806649425767231,0.3080329566549864,-0.2228148108393136,-0.8363943112558994
157,3925.0,0.024651105,-0.02062147,0.2600383,0.9650633,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.1292487238815365,22.85377142739747,-7.820592524765875,0.0,0.0,0.0,-0.3928213767605005,0.31110115849794007,10.109649607180062,-2.3790869274620263e-10,2.806242649366908e-08,9.806650007077845,0.015928967523389265,0.8251148114473646,0.49477313196506645
158,3950.0,0.025758842,-0.01818027,0.26047036,0.9649669,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.26492690718672607,24.498332558360914,-6.97497196478918,0.0,0.0,0.0,0.005122912425096632,0.9956295041483211,8.654831067496298,-7.943138932708926e-08,-1.0895630597751449e-07,9.806649407926422,-0.17281792502178228,-0.16372308802767183,-0.15763716656300056
159,3975.0,0.028563494,-0.019186135,0.25986698,0.9650312,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.4329489723023636,21.7211424642019,-8.411598499403386,0.0,0.0,0.0,0.18487328770521544,1.231504977757293,10.408697991036282,1.8397973430839265e-07,2.1684885898043404e-07,9.806649776257544,0.464698764902603,0.2350826367262906,-1.4095203263693887
160,4000.0,0.030896507,-0.020662077,0.25889942,0.96518886,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.8168689777116082,22.139534919472723,-4.826244455659933,0.0,0.0,0.0,0.45231064869553017,0.9416672595499261,10.487766167298084,-1.3013452068721953e-07,-1.795049829889095e-07,9.806650079388115,0.2045047267409368,0.6855787155221714,0.16116044200789417
161,4025.0,0.031726334,-0.022159006000000002,0.25827792,0.96529526,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.6852529481466387,22.402556234432172,-8.21022198594128,0.0,0.0,0.0,0.5546002429993127,0.09752709786494529,10.215501773373987,5.2431445463074766e-08,5.4805237792443506e-08,9.806650526328564,0.31346323499561324,0.3103246306787324,0.09053466576991956
162,4050.0,0.031448368,-0.02606986,0.26011372,0.9647135,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.20778893820083078,23.836481606856367,-9.428813579463615,0.0,0.0,0.0,0.3263170559367313,0.0817258284164405,9.803239507406303,-3.488692125186432e-07,-3.9681330699092854e-07,9.80665048410468,0.4543784743429064,-0.0014366104292625227,-0.27869372944970094
163,4075.0,0.03037975,-0.027617525,0.2587873,0.96506137,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.32255213248962,23.63549840162496,-8.149565491857835,0.0,0.0,0.0,0.6424991162599598,0.4251403197477598,10.225480173735392,-8.944027474200311e-08,-1.1836351121452537e-07,9.80665029719987,0.44693747608704815,-0.15783496057683474,0.2418807369701788
164,4100.0,0.030124292,-0.030555429,0.25986254,0.9646918,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.06293369097912765,22.86559015771783,-9.514224979038822,0.0,0.0,0.0,1.1052772095973649,0.6976888516115769,8.243986365367427,-3.560296858995393e-07,-3.6963130678469014e-07,9.806650189751833,0.7666211947961589,0.12978132220704228,0.21092661082480613
165,4125.0,0.031016702,-0.034005385,0.26257600000000003,0.96381295,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.1465401020979595,23.504730320576826,-7.9482754987355255,0.0,0.0,0.0,0.4705433797196333,0.42685590511789895,9.467326674067662,-1.8456135320032985e-07,-1.4336155562677533e-07,9.806649856516822,0.8347248077123118,0.4460012249399187,0.3123390729339349
166,4150.0,0.031413313,-0.04138629,0.26550582,0.9627082,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.10741728574535159,23.740621243787253,-7.180789674456598,0.0,0.0,0.0,0.16355973732528284,0.3486911975768824,10.09280774082785,2.4385136654370143e-07,1.5985067847168466e-07,9.806650483334302,0.49969149511836414,0.11017688981539131,0.6467499749765059
167,4175.0,0.03183714,-0.0424892,0.26786570000000004,0.9619921999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.3932073996767214,22.95301949005992,-7.821667089734929,0.0,0.0,0.0,0.3591885781377675,0.07237077273256387,11.431722261484229,-2.8164985865775094e-07,-2.290137803839798e-07,9.806650624059039,0.27577428561585976,0.16477216668527692,0.8956404233088946
168,4200.0,0.03055424,-0.042816333,0.26930243,0.9616181,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.7820882859768313,22.629586789465886,-8.628885408413698,0.0,0.0,0.0,0.2562157230975478,-0.49644086814147526,10.525527105973053,-1.1371282981897934e-07,-1.1999804450102403e-07,9.806650083016804,0.19056791366357567,-0.3154567501240809,1.0725775247695137
169,4225.0,0.030287212,-0.042778134,0.26964682,0.96153176,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.2156189639478453,20.56813332399598,-7.460741256180997,0.0,0.0,0.0,-0.6081028319465333,-0.4469385065887404,10.060065205315542,1.0608971245940069e-07,6.008569242155204e-08,9.806650305911113,0.013175736088629875,-0.07431301321734794,1.0671693242966185
170,4250.0,0.030185692000000004,-0.038589906,0.27079934,0.96138823,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.6796533948194425,20.675926248595438,-7.412691142998986,0.0,0.0,0.0,0.13499999238303428,-0.2830017167910891,10.55448366695649,-1.499725844622546e-07,-1.1739913030606175e-07,9.80664992039855,-0.5920526152247303,0.012717024424058851,1.1168748096900591
171,4275.0,0.030014647000000002,-0.038140472,0.27199712,0.96107334,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.8748458742058015,21.886970831784694,-7.374504547609009,0.0,0.0,0.0,-0.30960927578833647,0.11786377948880422,9.928356601059972,-9.074345852511101e-08,-1.1542069633385665e-08,9.806649600577694,-0.09139527014065564,-0.08766137748957543,0.5111032092985776
172,4300.0,0.03035109,-0.03716337,0.27468035,0.96033764,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,2.0115512314344626,22.743494197600867,-8.623825070410476,0.0,0.0,0.0,-0.18913155611838683,0.7746061958815295,9.767008606451181,-1.2658897707851224e-07,-1.1004216271537359e-07,9.806650791829206,-0.2509289046164708,-0.006880930020235303,-0.29695183471563397
173,4325.0,0.030898089,-0.036466226000000004,0.2731801,0.9607747999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.7839876165814115,21.75995808854935,-7.456740195362615,0.0,0.0,0.0,-0.5796099830932239,0.25664043017380067,9.321046887347073,2.2536379928883576e-07,2.1144551465290817e-07,9.806650137291705,-0.1229622942083595,0.38041589321723496,-0.2862067715180176
174,4350.0,0.027458862999999997,-0.031189544,0.27181494,0.96145195,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.25242845876047004,21.548912370706187,-9.000854779777454,0.0,0.0,0.0,-0.20107178887561367,-1.101288875016107,8.65922855689541,0.0526747397275642,0.08169708825337163,9.806168864214094,-0.41192600745180274,-0.15108031535983862,-0.48273783631371414
175,4375.0,0.028444715,-0.0316665,0.27106437,0.9616196,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.511946076511481,20.276189335677348,-9.775401937399689,0.0,0.0,0.0,-0.5752151133425067,2.1353497204603786,11.177929836595021,2.8893897274784308e-08,4.46480395988047e-08,9.806649726510512,0.04413217155773123,0.2921621245806689,-0.6848352671227431
176,4400.0,0.03110862,-0.032073516,0.27026522,0.96174854,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.38171149613387145,21.090253855597332,-6.8335439214871565,0.0,0.0,0.0,-0.34175062058671185,-0.24900739447475684,9.456047128738101,3.6688901361436876e-08,3.614722554612371e-08,9.806650108413727,-0.09427369452592806,0.7143058578578502,0.21645603743428066
177,4425.0,0.029668404,-0.030695802999999997,0.26823634,0.96240675,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.1164254594914078,19.78162536033472,-7.727397486097537,0.0,0.0,0.0,0.3440500362516566,0.9675027626888959,10.478651054266525,-2.2496105522851195e-07,-2.229049148594342e-07,9.806649695498718,-0.2718683287744228,-0.4543392146424352,-0.8670041467518116
178,4450.0,0.030217877,-0.03021043,0.26834115,0.9623758,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.10701838802239305,20.5674976631332,-8.29222070033284,0.0,0.0,0.0,-0.34254879023974844,0.5242774468703547,11.321974312803947,-0.032185646693419445,-0.004339911175180733,9.806596269157025,-0.5945947874245837,0.04609601768527711,0.1610192738701799
179,4475.0,0.031264982999999996,-0.026475247,0.26595718,0.9631139000000001,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.5710453743234847,21.839742968408096,-8.91102803869552,0.0,0.0,0.0,-0.6352274179938533,-0.4710271847971687,11.346534832972509,1.8368221771369875e-07,2.2817736711200354e-07,9.80664970775082,0.42965061797894266,0.056482530202722994,-0.5217844850758837
180,4500.0,0.031496692,-0.023934537999999998,0.2619386,0.96427345,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-1.9292906387192588,20.103469671102786,-8.406459111235506,0.0,0.0,0.0,-0.4234907164081252,-0.12952738598079006,6.582752678746302,9.750051743750987e-08,1.095582844445886e-07,9.806649927890389,-0.706752684869698,-0.09846711484125797,0.2733481605151081
181,4525.0,0.03279369,-0.022110288999999998,0.26402926,0.9637034,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,1.8339567415212554,19.096426892285834,-8.345872639316344,0.0,0.0,0.0,-0.387671742715217,-0.09075900975165696,10.397672204887494,-6.903992225137934e-08,-9.018037672170465e-08,9.806650407884774,-0.5367563635150169,0.19552359443405928,-0.7692670051699413
182,4550.0,0.03398641,-0.021780317999999996,0.26508483,0.96337974,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.8254939830382275,19.42203716383849,-8.997771365617217,0.0,0.0,0.0,-0.19727479492780417,-1.3500690494362095,11.375580903335344,-2.3133858628732185e-07,-3.0786434612739555e-07,9.806651051712358,-0.15640685942089239,0.27696551867981134,-0.5574427034682526
183,4575.0,0.035905126,-0.020665701,0.26310715,0.9638767,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-1.4488389215719972,20.512084109052854,-8.211844829181414,0.0,0.0,0.0,-0.15965371287592803,-0.479592016097704,8.8403918455406,-2.232001177215892e-07,-3.607720305831563e-07,9.806650319944278,-0.3026467771883953,-0.020958767310316692,-0.9445969488969668
184,4600.0,0.035466902,-0.019737037,0.26020974,0.9646985999999999,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-1.594043053189675,19.54118705661865,-8.316909141683972,0.0,0.0,0.0,0.04365706586591708,0.6139270341051527,8.848161401852373,-1.6513727446598736e-07,-2.910559808722013e-07,9.806650966352809,-0.23741714562537436,-0.16665571023026818,-0.17022647042020755
185,4625.0,0.037455127000000005,-0.020253878,0.25959160000000003,0.9647793,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.3473988295335287,20.28433523047105,-8.153243523815945,0.0,0.0,0.0,-0.5064957557090553,-0.5280944042698251,13.02538826275323,-2.635998616606905e-08,-6.875804525741103e-08,9.806650990157307,-0.010780947041500899,0.5415713100947874,-0.9088148541494576
186,4650.0,0.04073518,-0.022641533999999998,0.26257178,0.9637863000000001,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,1.5090909902277048,19.894215099557076,-8.689845316531818,0.0,0.0,0.0,-0.08317702794083928,1.3178082951842278,8.706393860099347,-1.3312046592828253e-07,-1.587923655899104e-07,9.806650474274228,-0.6727729539753246,0.5238829363892098,1.0435323725451024
187,4675.0,0.041473385,-0.028089369,0.26460204,0.9630559000000001,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.013936067103372696,19.960131938941778,-10.021750478672836,0.0,0.0,0.0,1.2747736299111954,-0.5871238713110283,8.552236440622378,-1.9107992660361006e-07,-3.309494648329192e-07,9.806650828499984,0.24685822590815726,0.6258142728401402,-0.5601285520589617
188,4700.0,0.04399404,-0.030945916,0.2656182,0.9625767,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.15201536525009385,20.783777205721464,-7.733423148454614,0.0,0.0,0.0,0.10877635937215663,1.031376873864382,12.83182439768012,2.1953049234024746e-07,2.439064464843099e-07,9.806650726826359,0.5583494232055874,0.8303459998413919,1.596589864113648
189,4725.0,0.04642288,-0.032892287,0.26867923,0.961548,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,1.5910387732797442,20.873600317670782,-6.85744538043408,0.0,0.0,0.0,0.5901339193438394,0.5097771000232267,9.207105041117488,3.25199890849337e-07,5.33741576047575e-07,9.806649993528206,0.3666338770341019,0.743367058385836,0.10190487645809417
190,4750.0,0.046637207,-0.03581031,0.26756385,0.96174437,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-1.3123541683134015,19.149194240223842,-7.823124912043096,0.0,0.0,0.0,-0.785799252361181,1.0292710782457943,8.881480313715171,2.8403476959315554e-07,3.289040610976457e-07,9.806650168411819,0.7125112650211819,0.26853375284427455,-0.8254695692651
191,4775.0,0.051501665,-0.037780765,0.26841256,0.9611841,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.1036102466660534,20.033990145717333,-8.165813013650425,0.0,0.0,0.0,2.7157559414139016,0.30503558039966916,11.673721670183884,-1.0124053662075028e-07,-1.3613500815523594e-07,9.806650492270379,0.5972528810770111,0.6323447288905097,2.089004607750897
192,4800.0,0.054208856,-0.043798573,0.27063665,0.96015567,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.22811254981860474,19.409232111815285,-7.374692740973531,0.0,0.0,0.0,-0.2124646044618274,0.8110135892608685,9.279835554735765,2.1431308028230234e-07,1.524676112030221e-07,9.806650137960169,-0.35138532875466966,0.8981266917069355,0.8533711057361497
193,4825.0,0.05419523,-0.04337666,0.27162004,0.9598979,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.6705590015474502,21.432616917240203,-7.788308320284755,0.0,0.0,0.0,-0.04728789037802045,0.7013831908089043,8.584352209400569,4.923942965584516e-07,6.58072913495289e-07,9.80664978651293,-0.090453980342,-0.042104854552587084,-0.21485816049336004
194,4850.0,0.05569512,-0.042909004,0.27251929999999996,0.9595780999999999,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.7668552268037123,19.883231284272878,-7.932584964229079,0.0,0.0,0.0,-0.5095922295220411,0.2062293650860758,11.313576082648568,9.991936444908589e-08,1.0522213678143544e-07,9.806651067654718,-0.21327381306455334,0.34610803032446447,-0.5618519655981997
195,4875.0,0.05728198599999999,-0.041327734,0.27474138,0.95892024,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,1.0128154217515501,21.65967220330066,-6.2490561142045165,0.0,0.0,0.0,-0.8470160923271745,-0.14148573223063554,11.226828329238622,0.017589979908151976,0.003014060250600137,9.806633680357978,-0.24151666112919656,0.3158025510213732,-0.08506578692201917
196,4900.0,0.05875244,-0.038981054,0.27432007,0.9590501,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.39063780214493493,21.29955958525217,-6.296596529618256,0.0,0.0,0.0,-1.0795672754414256,0.41247511259852176,10.274721423004927,-1.6248655304584858e-07,-3.1872301997637464e-07,9.806651006676026,-0.71255901406861,0.20603244774252516,-0.12024730741667161
197,4925.0,0.05833581,-0.036424767000000004,0.27466240000000003,0.9590780999999999,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.7204278813724803,20.685563651182203,-6.411291505596647,0.0,0.0,0.0,-0.5392095307751374,-0.31790433940374485,7.218539369399116,3.3296651125169774e-07,5.525530679673096e-07,9.80664958708837,-0.6148625808969355,-0.29627879925439954,-0.1577990668115894
198,4950.0,0.05849267,-0.034780957,0.27426845,0.9592423000000001,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.13796451057838016,20.40299237390806,-7.179029152998021,0.0,0.0,0.0,-0.35520436168708575,-1.2228833977555789,9.063405857854727,4.14305391271963e-07,5.828179683309287e-07,9.806650301489427,-0.4368377032416738,-0.07836249930990738,-0.711364791751985
199,4975.0,0.056944877000000005,-0.02494231,0.26676786,0.96175367,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.33128088824989743,19.8099155195892,-6.03575225970576,0.0,0.0,0.0,-0.8416104323160487,0.7229083472689546,11.941373199287193,0.11638732452137171,0.0610345830467407,9.80576872575119,-0.945280099374306,-0.22713193352339164,1.0694578187954007
200,5000.0,0.055185445,-0.023598785,0.26652800000000004,0.9619565999999999,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.024728626820096522,19.096369952027768,-5.500085709433484,0.0,0.0,0.0,0.3991035390798985,0.013327528726636007,7.68571471186241,4.407467704692358e-08,7.616941366528351e-08,9.806649693609971,-0.22292868285192305,-0.544311431187135,-0.5903406864876413
201,5025.0,0.05455488,-0.023151893,0.26494074,0.96244174,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.8678725783325164,19.49892687878714,-6.881546466384418,0.0,0.0,0.0,-0.2656073479459444,-0.3629327094768474,10.353102084699469,-1.229617897502422e-07,-4.213788067364277e-07,9.806649715742719,-0.09542518348802956,-0.18829754573344162,-0.8703859612495265
202,5050.0,0.05239302,-0.021024788,0.26458827,0.96270764,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.1063697661476907,19.290256137160508,-7.683171426244824,0.0,0.0,0.0,-1.364938254725343,0.3961473648917746,12.070215814169377,1.0402846664647747e-07,1.1256272425264058e-07,9.806649959074456,-0.3929383846216573,-0.693859685022595,0.5360696972486447
203,5075.0,0.053960595,-0.01774888,0.26055866,0.96378547,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.5260697806449273,20.3664542006471,-6.1529135168169,0.0,0.0,0.0,-0.04025337473100743,-0.6255620835630347,8.23277780292894,-0.001650241131855995,-0.013598803960224615,9.80664122558094,-1.0209572575600045,-0.0015111415191541439,-0.365793282770492
204,5100.0,0.052649867,-0.017742116000000002,0.25944233,0.96415913,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-0.7332197893534382,19.310219786325945,-5.630132486856876,0.0,0.0,0.0,-0.6572234148900479,0.6662239149780718,11.203161519873138,-1.500602365145376e-07,-4.836043352440811e-07,9.806650157857518,0.0700456662447728,-0.3325233504966646,-1.4501713483561065
205,5125.0,0.05406351400000001,-0.015758974,0.25933304,0.96414477,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,0.4681492499276753,20.18033006621051,-6.880234673010305,0.0,0.0,0.0,0.31211976114980045,-1.117903161984351,7.297844025299327,-2.411595630136265e-08,-1.861465865893308e-07,9.806649872676916,-0.593514167685109,0.22113302358108106,1.6899602001973424
206,5150.0,0.051268235,-0.014671943,0.2564314,0.9650903000000001,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-1.6141769725262745,19.70276251711247,-7.051839991478732,0.0,0.0,0.0,-0.42245613610977467,2.739155789685783,12.76686349269173,1.0759820318062552e-07,4.074747326221484e-07,9.806650305081401,-0.13263690092061903,-0.7845384696120778,-1.1546474631398722
207,5175.0,0.054006167,-0.020504827,0.24959426,0.96662587,0.17453292,35.7002411316173,51.35019798677936,1187.989013671875,-1.9464145504802404,21.100034471586365,-7.451582723173635,0.0,0.0,0.0,0.747371253555785,-0.4816239704136923,8.315150220838456,-0.05293691816778193,0.051232212239703534,9.806374093915553,-0.2175598303206365,1.6428736520762282,1.2815468739312121
