Milliseconds,X,Y,Z
30307,9.540828,-0.6193264,-2.181612
30408,9.222617,-0.560571,-3.2862558
30507,8.680373,-0.6541557,-4.5159264
30607,7.8186736,-0.29663947,-5.911915
30707,7.0038395,-0.5969836,-6.8381453
30807,5.8189645,-0.48127693,-7.8789854
30908,4.90113,-0.32112354,-8.488003
31007,4.0008764,-0.26579687,-8.949454
31107,3.5041015,-0.13790905,-9.1582
31207,2.1809442,-0.08639483,-9.56067
31307,1.4032499,-0.09392077,-9.705279
31408,0.98253495,-0.0673574,-9.757073
31507,0.63681215,-0.051025074,-9.785819
31607,0.44571322,-0.041018296,-9.796431
31707,0.29008085,-0.03698485,-9.802289
31807,0.18574838,-0.03562239,-9.804826
31907,0.12939501,-0.033121657,-9.80574
32008,0.08107276,-0.028638234,-9.806273
32107,0.05199318,-0.02652652,-9.806477
32207,0.02964546,-0.025609713,-9.806572
32307,0.01255406,-0.025852358,-9.806608
32408,0.009295471,-0.022877762,-9.806619
32507,0.0017257904,-0.023988992,-9.806621
32607,-5.3775014E-4,-0.02379181,-9.806622
32708,-0.0034525164,-0.024790907,-9.806618
32807,-0.008875513,-0.022455376,-9.806621
32907,-0.00967115,-0.021602383,-9.806622
33007,-0.008899606,-0.023198206,-9.806619
33108,-0.0072530066,-0.023243539,-9.80662
33207,-0.006741861,-0.022059917,-9.806623
33307,-0.008102809,-0.020906705,-9.806624
33407,-0.006133487,-0.021978136,-9.806623
33508,-0.007541302,-0.022687273,-9.806622
33607,-0.008093214,-0.02111874,-9.806623
33707,-0.009133607,-0.017701587,-9.80663
33807,-0.011050858,-0.01760375,-9.806628
33907,-0.008709716,-0.018263614,-9.806629
34007,-0.010905006,-0.022699697,-9.806618
34108,-0.008020645,-0.022701414,-9.806621
34207,-0.0075667305,-0.02358532,-9.806619
34307,-0.008222428,-0.025338933,-9.806614
34407,-0.010760596,-0.024207903,-9.806615
34508,-0.011315688,-0.022976965,-9.806617
34607,-0.012083397,-0.021201212,-9.80662
34707,-0.0076703387,-0.021228101,-9.806624
34807,-0.008175119,-0.022383215,-9.806622
34908,-0.0067167683,-0.023568165,-9.80662
35007,-0.008035116,-0.024492528,-9.806616
35107,-0.0045552524,-0.023713725,-9.806621
35207,-1.5176565E-4,-0.021480389,-9.806626
35308,-0.0066957427,-0.024023065,-9.806619
35407,-0.006663423,-0.03751736,-9.806576
35507,-0.003353182,-0.020297581,-9.806628
35607,-0.012160672,-0.0314356,-9.806592
35708,0.076526456,0.026737701,-9.806315
35807,-0.05235232,-0.21020411,-9.804257
35907,-0.2802221,-0.46422768,-9.791647
36007,-0.3777894,-0.65132487,-9.777701
36108,-0.43026304,-0.67072475,-9.77422
36207,-0.4562376,-0.5112158,-9.782683
36307,-0.5796939,-0.39640862,-9.781472
36407,-0.6452622,-0.30998164,-9.780488
36508,-0.6007945,-0.35175365,-9.781907
36607,-0.6220268,-0.36066568,-9.780255
36707,-0.36206666,-0.4058379,-9.791557
36807,-0.23667562,-0.27893108,-9.799825
36907,-0.042297475,-0.23639783,-9.803709
37008,0.034939397,-0.12809023,-9.805752
37107,0.3220274,-0.008150436,-9.801358
37207,1.0024348,0.22487055,-9.752689
37307,1.807284,0.104478195,-9.638112
37407,3.0583026,0.022824252,-9.317546
37508,3.8436074,-0.024628863,-9.021998
37607,4.6458282,-0.104400076,-8.635726
37707,5.5782866,-0.085304834,-8.0651
37807,6.3591466,-0.046684977,-7.4652166
37908,7.012472,-0.06447404,-6.855032
38007,7.7779174,0.020472847,-5.972769
38107,8.557799,0.01662873,-4.7889643
38208,8.911023,0.020827068,-4.094341
38307,9.191769,-0.007837185,-3.4178517
38407,9.367574,-0.0024057948,-2.9015405
38507,9.550946,-0.10563689,-2.2223072
