Milliseconds,X,Y,Z
5551,-4.096985,52.789307,-19.442749
5576,-6.2194824,54.214478,-19.442749
5602,-6.2194824,53.501892,-20.13092
5626,-5.5130005,52.789307,-19.442749
5651,-6.2194824,54.214478,-18.06488
5676,-6.92749,55.63965,-19.442749
5702,-6.2194824,52.07672,-19.442749
5726,-6.2194824,52.789307,-18.753052
5751,-6.92749,52.789307,-20.13092
5776,-6.2194824,54.927063,-18.753052
5801,-5.5130005,54.214478,-19.442749
5827,-6.92749,54.927063,-19.442749
5851,-5.5130005,52.07672,-20.13092
5876,-5.5130005,54.214478,-20.13092
5901,-6.92749,53.501892,-20.820618
5927,-6.92749,54.214478,-20.13092
5951,-6.2194824,54.214478,-19.442749
5976,-9.051514,52.789307,-19.442749
6001,-5.5130005,54.214478,-20.820618
6026,-6.92749,53.501892,-20.13092
6052,-6.92749,52.07672,-19.442749
6076,-6.2194824,54.927063,-19.442749
6101,-6.92749,54.214478,-19.442749
6126,-7.635498,52.789307,-19.442749
6152,-6.2194824,53.501892,-20.820618
6176,-7.635498,52.789307,-19.442749
6201,-5.5130005,54.214478,-19.442749
6227,-6.2194824,53.501892,-20.13092
6251,-7.635498,52.789307,-20.820618
6276,-7.635498,55.63965,-19.442749
6302,-7.635498,54.214478,-21.510315
6326,-7.635498,53.501892,-19.442749
6351,-5.5130005,52.789307,-18.06488
6376,-6.2194824,54.214478,-20.13092
6402,-8.343506,54.214478,-18.06488
6426,-6.92749,54.214478,-20.13092
6452,-6.92749,53.501892,-20.13092
6476,-6.92749,54.214478,-20.820618
6501,-7.635498,54.927063,-20.13092
6526,-6.2194824,53.501892,-20.820618
6552,-5.5130005,56.352234,-20.13092
6577,-6.2194824,53.501892,-21.510315
6601,-6.2194824,54.214478,-18.753052
6626,-6.2194824,54.927063,-19.442749
6651,-5.5130005,55.63965,-21.510315
6676,-6.2194824,54.927063,-18.753052
6701,-6.2194824,54.927063,-20.13092
6727,-6.92749,54.214478,-20.820618
6751,-5.5130005,54.927063,-20.820618
6776,-6.2194824,54.214478,-20.820618
6801,-5.5130005,54.214478,-20.820618
6826,-4.8049927,54.214478,-20.13092
6851,-6.2194824,54.214478,-21.510315
6876,-5.5130005,54.214478,-20.820618
6902,-6.2194824,54.927063,-21.510315
6926,-6.92749,54.214478,-22.198486
6951,-7.635498,55.63965,-19.442749
6976,-4.096985,54.927063,-20.820618
7001,-5.5130005,54.214478,-20.820618
7026,-6.2194824,54.214478,-20.820618
7052,-6.2194824,53.501892,-21.510315
7076,-5.5130005,55.63965,-20.13092
7101,-6.2194824,55.63965,-21.510315
7126,-7.635498,53.501892,-22.198486
7152,-6.92749,54.214478,-20.13092
7176,-7.635498,54.927063,-20.13092
7201,-6.2194824,54.927063,-20.820618
7226,-6.2194824,54.214478,-20.820618
7252,-6.92749,56.352234,-19.442749
7276,-6.92749,54.927063,-20.820618
7301,-6.2194824,56.352234,-20.13092
7327,-6.92749,54.214478,-20.820618
7351,-6.2194824,54.927063,-21.510315
7376,-6.2194824,54.927063,-20.13092
7401,-6.92749,53.501892,-19.442749
7426,-6.2194824,54.927063,-21.510315
7452,-6.92749,55.63965,-20.820618
7476,-5.5130005,53.501892,-21.510315
7502,-6.92749,54.927063,-19.442749
7526,-7.635498,54.927063,-19.442749
7551,-5.5130005,54.214478,-22.198486
7577,-7.635498,54.214478,-21.510315
7601,-6.92749,55.63965,-20.13092
7626,-6.2194824,55.63965,-20.820618
7652,-6.2194824,54.927063,-22.198486
7676,-4.8049927,55.63965,-20.820618
7701,-6.92749,55.63965,-21.510315
7727,-6.92749,55.63965,-20.820618
7751,-6.92749,54.214478,-20.820618
7776,-5.5130005,54.927063,-21.510315
7801,-4.096985,54.927063,-21.510315
7827,-6.92749,54.214478,-21.510315
7851,-7.635498,53.501892,-22.198486
7876,-6.2194824,52.789307,-18.753052
7901,-6.92749,54.927063,-22.198486
7926,-5.5130005,55.63965,-21.510315
7952,-5.5130005,53.501892,-20.820618
7976,-4.8049927,55.63965,-20.13092
8001,-4.8049927,55.63965,-21.510315
8026,-6.92749,54.927063,-21.510315
8051,-5.5130005,54.927063,-21.510315
8077,-6.2194824,53.501892,-20.820618
8101,-5.5130005,55.63965,-20.820618
8126,-4.8049927,56.352234,-19.442749
8151,-6.92749,55.63965,-21.510315
8176,-5.5130005,53.501892,-20.13092
8202,-5.5130005,54.927063,-22.198486
8226,-5.5130005,55.63965,-19.442749
8251,-6.2194824,54.927063,-20.13092
8276,-4.8049927,53.501892,-21.510315
8302,-4.8049927,53.501892,-20.820618
8326,-4.8049927,54.927063,-20.820618
8351,-6.2194824,54.927063,-20.820618
8376,-6.2194824,55.63965,-20.820618
8402,-5.5130005,56.352234,-20.820618
8426,-4.096985,55.63965,-21.510315
8452,-4.8049927,54.927063,-22.198486
8476,-5.5130005,54.927063,-21.510315
8501,-6.2194824,54.214478,-19.442749
8527,-6.92749,57.06482,-21.510315
8551,-5.5130005,54.927063,-23.576355
8576,-6.92749,55.63965,-20.820618
8602,-6.92749,56.352234,-20.13092
8626,-4.8049927,55.63965,-19.442749
8651,-4.8049927,55.63965,-19.442749
8677,-6.92749,55.63965,-19.442749
8701,-4.8049927,55.63965,-21.510315
8726,-7.635498,55.63965,-20.13092
8751,-4.8049927,54.927063,-19.442749
8777,-6.2194824,55.63965,-20.13092
8801,-5.5130005,54.927063,-20.13092
8826,-6.2194824,53.501892,-20.820618
8851,-4.8049927,54.927063,-20.13092
8877,-6.2194824,54.927063,-20.820618
8901,-7.635498,54.214478,-20.820618
8926,-6.92749,54.927063,-19.442749
8951,-6.92749,56.352234,-20.13092
8977,-6.92749,54.927063,-21.510315
9001,-5.5130005,55.63965,-20.13092
9026,-6.92749,56.352234,-20.13092
9051,-7.635498,54.927063,-21.510315
9077,-5.5130005,54.927063,-20.13092
9101,-4.096985,55.63965,-20.820618
9126,-6.2194824,55.63965,-19.442749
9152,-5.5130005,54.214478,-20.820618
9176,-5.5130005,54.214478,-20.820618
9201,-6.2194824,56.352234,-20.13092
9227,-6.92749,54.214478,-20.820618
9251,-5.5130005,55.63965,-20.820618
9276,-6.2194824,57.06482,-21.510315
9301,-6.2194824,54.214478,-22.198486
9327,-6.92749,55.63965,-21.510315
9351,-4.8049927,55.63965,-21.510315
9376,-6.2194824,54.927063,-21.510315
9402,-6.2194824,55.63965,-22.888184
9426,-5.5130005,53.501892,-20.13092
9451,-4.8049927,54.927063,-23.576355
9476,-6.2194824,55.63965,-20.820618
9502,-6.2194824,54.214478,-21.510315
9526,-5.5130005,54.927063,-20.13092
9552,-5.5130005,52.789307,-20.820618
9576,-7.635498,55.63965,-20.13092
9601,-4.8049927,55.63965,-20.820618
9626,-6.2194824,54.927063,-21.510315
9652,-5.5130005,55.63965,-19.442749
9676,-4.096985,56.352234,-21.510315
9701,-6.92749,54.214478,-20.820618
9726,-5.5130005,54.214478,-20.820618
9752,-6.92749,54.927063,-21.510315
9776,-5.5130005,54.214478,-21.510315
9802,-5.5130005,54.214478,-20.820618
9826,-3.388977,54.214478,-20.820618
9851,-4.096985,54.927063,-22.198486
9876,-4.8049927,56.352234,-20.820618
9902,-5.5130005,54.927063,-20.13092
9926,-4.096985,55.63965,-20.13092
9952,-6.2194824,55.63965,-20.820618
9976,-5.5130005,54.214478,-22.198486
10001,-5.5130005,52.789307,-21.510315
10026,-5.5130005,54.214478,-21.510315
10052,-5.5130005,56.352234,-21.510315
10076,-4.8049927,54.214478,-20.13092
10101,-5.5130005,54.927063,-20.820618
10126,-3.388977,54.214478,-19.442749
10152,-6.2194824,54.927063,-21.510315
10176,-4.8049927,53.501892,-20.13092
10201,-6.2194824,54.214478,-20.13092
10226,-5.5130005,54.214478,-21.510315
10252,-3.388977,53.501892,-22.198486
10276,-6.2194824,54.927063,-20.820618
10302,-4.8049927,55.63965,-20.820618
10326,-6.2194824,54.214478,-20.820618
10351,-5.5130005,54.214478,-21.510315
10377,-4.096985,55.63965,-20.820618
10401,-6.2194824,54.214478,-19.442749
10426,-4.096985,54.927063,-20.13092
10451,-4.096985,54.927063,-20.820618
10477,-3.388977,54.927063,-20.820618
10501,-6.2194824,54.214478,-19.442749
10526,-6.2194824,54.214478,-20.13092
10551,-5.5130005,54.214478,-20.820618
10577,-5.5130005,55.63965,-19.442749
10601,-4.8049927,52.07672,-20.13092
10626,-7.635498,54.927063,-20.820618
10651,-4.8049927,54.214478,-19.442749
10677,-6.2194824,54.214478,-20.820618
10701,-4.096985,54.214478,-20.820618
10726,-6.92749,54.927063,-19.442749
10751,-6.2194824,54.214478,-20.820618
10777,-3.388977,54.927063,-19.442749
10801,-6.2194824,54.214478,-20.820618
10827,-5.5130005,54.214478,-20.13092
10851,-6.2194824,52.07672,-20.13092
10876,-6.92749,52.789307,-20.820618
10902,-6.92749,52.789307,-19.442749
10926,-7.635498,52.789307,-20.820618
10951,-6.92749,52.789307,-20.820618
10976,-7.635498,53.501892,-19.442749
11002,-5.5130005,52.07672,-19.442749
11026,-5.5130005,53.501892,-21.510315
11051,-5.5130005,53.501892,-18.753052
11076,-5.5130005,53.501892,-20.13092
11102,-6.2194824,54.214478,-19.442749
11126,-4.8049927,54.214478,-20.13092
11151,-6.92749,52.789307,-19.442749
11176,-6.92749,54.214478,-20.820618
11202,-6.2194824,54.214478,-20.13092
11226,-6.2194824,53.501892,-20.820618
11251,-4.8049927,54.927063,-20.820618
11276,-4.8049927,54.214478,-20.820618
11302,-6.92749,55.63965,-20.13092
11326,-6.2194824,53.501892,-20.820618
11351,-5.5130005,54.214478,-20.820618
11377,-6.2194824,55.63965,-19.442749
11401,-5.5130005,55.63965,-20.820618
11426,-5.5130005,55.63965,-19.442749
11452,-4.096985,54.927063,-19.442749
11476,-5.5130005,52.07672,-20.820618
11501,-5.5130005,55.63965,-20.820618
11527,-6.2194824,54.214478,-19.442749
11551,-4.8049927,54.927063,-20.820618
11576,-4.096985,53.501892,-20.820618
11601,-4.8049927,54.927063,-20.13092
11627,-5.5130005,54.214478,-19.442749
11651,-5.5130005,55.63965,-20.820618
