Milliseconds,X,Y,Z,cos,headingAccuracy
18951,0.07782211,-1.5092378E-4,-0.047060996,0.99585587,0.17453292
18976,0.077225104,0.0017821435,-0.046528418,0.9959258,0.17453292
19001,0.0772023,9.1130054E-4,-0.045596413,0.99597186,0.17453292
19027,0.07835071,-0.0015038569,-0.044795375,0.9959178,0.17453292
19051,0.07844563,-0.002302688,-0.04538816,0.995882,0.17453292
19076,0.077789314,-0.0010999228,-0.046875905,0.9958666,0.17453292
19101,0.07799156,-5.630976E-6,-0.046521697,0.99586797,0.17453292
19126,0.077571906,0.0012782642,-0.046052907,0.99592173,0.17453292
19151,0.07727617,0.0023289197,-0.04625717,0.99593335,0.17453292
19177,0.0761925,0.0014312201,-0.04669996,0.99599785,0.17453292
19201,0.07823268,0.0010648544,-0.046858657,0.9958327,0.17453292
19226,0.078313425,-0.002687753,-0.04585361,0.9958701,0.17453292
19251,0.07682085,-0.0030685868,-0.0463657,0.99596155,0.17453292
19277,0.07718325,-0.0024325931,-0.047111757,0.9959003,0.17453292
19301,0.07707621,-7.481479E-4,-0.04633966,0.9959475,0.17453292
19326,0.0761764,0.001143197,-0.046236064,0.99602115,0.17453292
19352,0.076960385,0.0012885354,-0.046501845,0.9959483,0.17453292
19376,0.07784384,9.86889E-4,-0.04666129,0.9958725,0.17453292
19401,0.07870837,4.9667706E-4,-0.04547908,0.9958596,0.17453292
19426,0.07891198,0.002696303,-0.045136686,0.99585557,0.17453292
19452,0.07804073,0.0013607184,-0.043900147,0.9959822,0.17453292
19476,0.077115506,0.0016660914,-0.043970503,0.9960507,0.17453292
19502,0.07788063,0.0016659466,-0.04447312,0.9959689,0.17453292
19526,0.07690243,-2.9038542E-4,-0.043875523,0.9960727,0.17453292
19551,0.07760584,-0.0015876683,-0.04346737,0.99603486,0.17453292
19576,0.077725016,-0.001767244,-0.04296806,0.9960469,0.17453292
19601,0.07849569,-8.311539E-4,-0.042857096,0.9959925,0.17453292
19627,0.07767302,8.9787744E-4,-0.043031406,0.9960494,0.17453292
19651,0.079160675,0.0012175362,-0.042378265,0.99595994,0.17453292
19676,0.07871603,8.5608644E-4,-0.04199661,0.99601173,0.17453292
19702,0.07948492,-1.706576E-4,-0.04139461,0.9959762,0.17453292
19726,0.080764905,-0.0020549744,-0.04098834,0.99588794,0.17453292
19751,0.07880407,-0.0023130598,-0.0404454,0.99606663,0.17453292
19776,0.07764776,-0.0023258226,-0.0397926,0.9961837,0.17453292
19802,0.078544974,-0.0034354157,-0.038818493,0.9961486,0.17453292
19826,0.07862364,-0.0044207345,-0.038378995,0.9961555,0.17453292
19851,0.07875858,-0.0061268015,-0.039213836,0.99610335,0.17453292
19876,0.0776407,-0.0060436074,-0.039939567,0.9961628,0.17453292
19901,0.0782823,-0.0046734884,-0.04052483,0.99609625,0.17453292
19927,0.07748194,-0.0025738687,-0.04175301,0.99611574,0.17453292
19951,0.078782655,-0.00263801,-0.04112994,0.9960395,0.17453292
19976,0.078927994,-0.0029497726,-0.04115081,0.9960262,0.17453292
20001,0.0792413,-0.0036363148,-0.041101478,0.9960011,0.17453292
20027,0.079135716,-0.0037887972,-0.041694526,0.9959843,0.17453292
20051,0.079683214,-0.0041481834,-0.04263296,0.9958995,0.17453292
20076,0.077795446,-0.00349428,-0.042866424,0.99604124,0.17453292
20101,0.07754718,-0.00334078,-0.0425868,0.9960731,0.17453292
20127,0.076544024,-0.0025937494,-0.04377229,0.99610156,0.17453292
20151,0.07717661,-0.0029185019,-0.044505406,0.99601936,0.17453292
20176,0.07656097,-0.0040102857,-0.04451335,0.9960627,0.17453292
20201,0.07754266,-0.002386201,-0.04354386,0.9960348,0.17453292
20227,0.07804693,-0.001575955,-0.0437638,0.9959874,0.17453292
20251,0.07886632,-0.006238062,-0.04149368,0.9960017,0.17453292
20276,0.07814096,-0.00905057,-0.04034029,0.9960847,0.17453292
20302,0.07960062,-0.0089128055,-0.039558705,0.9960017,0.17453292
20326,0.07920209,-0.008527465,-0.039340872,0.9960455,0.17453292
20351,0.078736715,-0.0063210307,-0.039742418,0.9960829,0.17453292
20377,0.07847274,-0.007461343,-0.04015369,0.9960793,0.17453292
20401,0.07767977,-0.0062658344,-0.040224962,0.99614686,0.17453292
20426,0.07783399,-0.005951518,-0.039559685,0.99616337,0.17453292
20451,0.07374943,-0.007812829,-0.040130522,0.99643844,0.17453292
20477,0.06739756,-0.007991926,-0.039388176,0.99691635,0.17453292
20501,0.06468099,-0.006861384,-0.039018847,0.99711925,0.17453292
20526,0.060607996,-0.0072909426,-0.038622957,0.99738747,0.17453292
20551,0.05674487,-0.008306488,-0.038501225,0.99761146,0.17453292
20577,0.051379003,-0.00843052,-0.03808585,0.9979171,0.17453292
20601,0.045806974,-0.0071477205,-0.037518058,0.9982199,0.17453292
20626,0.04323437,-0.0052819103,-0.037119858,0.9983612,0.17453292
20651,0.042279013,-0.0060599158,-0.037250925,0.99839276,0.17453292
20676,0.036742575,-0.0064958646,-0.037794713,0.9985887,0.17453292
20701,0.034818605,-0.0074499478,-0.03773096,0.99865335,0.17453292
20726,0.03269072,-0.0071448097,-0.038139734,0.998712,0.17453292
20752,0.030582402,-0.00757584,-0.03784267,0.99878687,0.17453292
20776,0.025998317,-0.008703558,-0.0379693,0.99890274,0.17453292
20801,0.022799646,-0.008625575,-0.037274227,0.9990077,0.17453292
20826,0.020846134,-0.008809203,-0.037485965,0.99904084,0.17453292
20851,0.0199843,-0.0088773165,-0.036472157,0.9990954,0.17453292
20877,0.017439405,-0.0075222407,-0.03842614,0.99908096,0.17453292
20901,0.016980851,-0.0066472376,-0.038491394,0.9990925,0.17453292
20926,0.016292803,-0.0040966566,-0.03964423,0.9990726,0.17453292
20952,0.014896075,-0.0034007367,-0.04016354,0.9990763,0.17453292
20976,0.014242501,-0.0031307105,-0.03960629,0.99910897,0.17453292
21001,0.012796408,-0.0037245166,-0.039127838,0.9991453,0.17453292
21026,0.011855627,-0.003913798,-0.038880218,0.9991659,0.17453292
21051,0.011466704,-0.003201738,-0.038551312,0.9991857,0.17453292
21077,0.014376592,0.0011928679,-0.039003182,0.99913496,0.17453292
21101,0.013792468,0.0016200645,-0.04003142,0.99910194,0.17453292
21126,0.020666737,1.0059584E-4,-0.038734604,0.9990358,0.17453292
21151,0.020547925,0.00276942,-0.04010692,0.9989803,0.17453292
21177,0.02399612,-7.891096E-4,-0.039459568,0.99893266,0.17453292
21201,0.02558258,-6.108435E-4,-0.03984622,0.99887806,0.17453292
21226,0.021506727,0.001030602,-0.040350385,0.9989536,0.17453292
21252,0.022490941,-0.0010362297,-0.040395632,0.99893004,0.17453292
21276,0.021507442,-1.8855071E-4,-0.040982477,0.99892837,0.17453292
21301,0.0091147665,8.9563284E-4,-0.041910343,0.9990794,0.17453292
21326,0.0062416876,-0.0027285395,-0.04031942,0.9991636,0.17453292
21352,0.008673941,-0.001764935,-0.0417292,0.9990897,0.17453292
21376,0.009942908,0.0016083012,-0.041778382,0.9990761,0.17453292
21401,0.008180839,5.6311943E-5,-0.040358998,0.99915177,0.17453292
21426,0.010348082,4.7147958E-5,-0.03926949,0.9991751,0.17453292
21452,0.009819494,0.0022306282,-0.03945402,0.99917066,0.17453292
21476,0.009165205,0.0038447448,-0.04038385,0.9991348,0.17453292
21501,0.00963234,0.0044816816,-0.04141634,0.9990855,0.17453292
21526,0.010439741,0.0033382804,-0.04128302,0.9990874,0.17453292
21552,0.004939263,7.16548E-5,-0.040892467,0.99915135,0.17453292
21576,0.0037313432,-0.003944349,-0.039313674,0.99921215,0.17453292
21601,-0.0042361706,-0.003949468,-0.039056174,0.99922025,0.17453292
