Milliseconds,X,Y,Z
7227,-0.14136851,0.09328525,0.2609625
7251,-0.29011044,-0.14431602,-0.3656454
7276,0.0020968355,0.26911044,-0.3683071
7302,0.19357938,0.24750736,-0.40674496
7326,-0.041935377,0.18707174,0.19443321
7351,-0.43747544,0.01351428,0.36306477
7376,-0.20620878,0.17076558,0.4853058
7402,-0.31254616,-0.060280263,0.35044193
7426,0.27754152,0.1342065,-0.65972805
7451,0.027642276,-0.035826623,-0.5981722
7476,0.049241025,0.110073775,0.3731022
7502,0.054745317,-0.031989425,-0.041319847
7526,0.12813969,0.14903158,0.09072971
7551,0.13715686,-0.09228611,-0.4278717
7577,0.4033447,0.20675772,0.08391094
7601,-0.06533792,0.29121095,-0.30706787
7626,-0.030165285,0.4059846,-0.11656284
7651,-0.022300994,0.04794565,0.3598404
7677,0.17835362,-0.048974276,-0.22357082
7701,0.14596981,0.21790153,0.69343567
7726,-0.1522763,-0.04606232,0.046013832
7752,-0.37164345,-0.15846214,0.35503674
7776,-0.2619307,0.20358312,-0.4037943
7801,-0.13023728,-0.009156972,0.074183464
7826,0.025765564,0.14139798,-0.65764904
7851,-0.08138223,-0.032048315,-0.1949768
7877,0.10562284,0.16632238,0.064058304
7901,-0.30560774,0.093725026,0.8212967
7926,0.49760944,0.028802872,0.009003639
7952,0.4234341,-0.014118701,-0.29035568
7976,0.24290617,0.06297204,-0.7923384
8001,0.19449806,-0.011522323,0.32368565
8026,0.002857212,0.039048493,-0.14309788
8052,-0.1271546,0.007845342,-0.1543293
8076,0.036555115,-0.05418688,0.3802328
8101,-0.2862421,0.041057706,-0.32914066
8126,-0.13828763,-0.1579136,0.23756886
8151,-0.15170127,0.00908196,-0.71350765
8177,-0.11522677,0.23985875,-0.3174076
8201,0.37864682,-0.09538436,-0.19958973
8226,0.2421061,0.24193367,-0.2917137
8252,0.0673846,0.034828275,-0.07077217
8276,-0.29452482,-0.098736495,0.13692856
8301,-0.28075734,-0.018924087,0.22445774
8326,-0.3088948,-0.005941689,0.62833786
8352,0.018927723,0.11216584,-0.71716595
8376,0.53902006,0.03732565,-0.042571068
8401,0.5265127,-0.0032303631,-0.7045994
8427,0.33324534,0.14928398,-0.6634798
8451,-0.13439946,0.026290953,0.65079594
8477,-0.21039027,0.08898118,-0.29762554
8501,-0.20807078,-0.03118226,0.0034008026
8526,0.23049745,0.07340714,0.63289165
8551,0.083325535,-0.057424575,-0.22354698
8576,0.21746969,-0.14883286,0.44709015
8602,-0.15436268,-0.04810664,0.38798904
8626,-0.23404956,0.30292124,-0.16012287
8651,0.572372,-0.21518612,-0.36325645
8676,-0.07996849,0.029091537,-0.3621273
8702,-0.14199972,-0.09293252,0.48796654
8726,0.008059375,0.045054168,0.38513947
8751,-0.17115223,0.001049161,0.2921009
8777,-0.08955553,0.1817429,-0.12677097
8801,-0.068944864,0.023180991,-0.097826004
8826,0.07039064,0.021635592,-0.8440409
8852,0.08912525,0.10512975,0.029407501
8876,0.1707805,0.23002926,-0.2825117
8901,0.121327505,-0.06355718,0.2108078
8926,0.042942777,-0.12668249,-0.069776535
8951,0.09280209,-0.0040056407,0.5294447
8976,-0.060953014,-0.13548258,-0.21356392
9002,0.5259739,0.055143416,-0.24032784
9026,0.44989333,-0.018829048,0.0070762634
9051,-0.23032539,0.052722454,-0.072478294
9077,-0.18227501,-0.14073479,0.4886694
9101,-0.20820522,0.30211717,0.3184328
9126,-0.148752,0.015011251,-0.40973282
9151,0.101334065,0.034504056,-0.2242508
9177,0.07480453,0.047831267,-0.5729952
9201,0.4124974,0.053429544,-0.5582228
9226,0.121386744,0.055720836,0.61540985
9252,-0.18251666,-0.1061604,0.0266819
9276,0.008311193,0.10595235,0.48766804
9301,0.055383928,0.053997755,0.1821289
9326,0.41779885,-0.034538627,-0.65596485
9351,0.28450125,0.026339382,-0.32812977
9377,-0.047979705,-0.04753682,-0.27569294
9401,-0.12386431,0.2602303,-0.25731373
9426,-0.03945719,0.16966587,0.62680817
