Milliseconds,RotationVectorX,RotationVectorY,RotationVectorZ,RotationVectorcos,RotationVectorheadingAccuracy,CompassX,CompassY,CompassZ,GravityX,GravityY,GravityZ,AccelerometerLinearX,AccelerometerLinearY,AccelerometerLinearZ
12800.0,-0.24829347,-0.6906616999999999,0.65692586,0.17258392,0.17453292,-1.7025657240199248,22.873337864549427,-34.45123666651656,0.050089095016931096,0.09737833917187899,9.806038557505238,1.2453272804843092,-1.8920564605023316,-0.0958615603230004
12825.0,-0.24845088,-0.6864380999999999,0.6599311,0.17766789,0.17453292,0.8551941173980726,20.04935618575479,-36.471855024266375,-2.6766865257599193e-07,-7.664965476772423e-07,9.80665091203791,-1.5887073114309551,-1.1664309656083611,-3.042655435378749
12850.0,-0.24891642,-0.68191797,0.663171,0.1822985,0.17453292,0.7370742188912827,18.196705147520518,-39.49683229875316,-1.91590882603343e-07,-5.908879586180582e-07,9.806650916005623,-1.4309222352545052,-1.3118653183303346,-4.279665495294808
12875.0,-0.24918075,-0.67778474,0.6670016,0.183373,0.17453292,1.0512563727546622,14.883115627780862,-38.886030249592636,-6.537204538803465e-08,-9.983045112793576e-08,9.806650544748772,-0.7032499750239676,-1.5891555174375736,-5.343984231245235
12900.0,-0.24991271,-0.6700393,0.67595464,0.17797838,0.17453292,-0.00622112524872076,14.655202287761337,-40.80933731327466,-0.017608133264223585,0.1259770418658595,9.80582490872593,-0.09895101216501645,-1.9606730291958803,-6.245635643823563
12925.0,-0.24841423,-0.6690996,0.6793788000000001,0.17041284,0.17453292,1.4479597973885756,11.615076036929828,-39.240490442637885,2.3686636844988396e-07,3.3949702207825005e-07,9.806649983998467,0.3243601724979479,-1.9004965036043013,-7.06505723694927
12950.0,-0.24441350000000003,-0.67167896,0.6812748000000001,0.1580321,0.17453292,2.356082761788647,12.657750656168702,-39.2377118280018,-1.98648372473631e-08,5.75257122353845e-07,9.806650689779202,1.4318592992705355,-0.4749179159098536,-7.345002910976762
12975.0,-0.23550226,-0.6795821999999999,0.6805635999999999,0.13978507,0.17453292,5.136638234168066,14.593394817654351,-39.55508127352313,-1.5443011650018157e-07,-5.388788841265146e-07,9.806649826955644,1.8341624846554754,0.7200469469994298,-6.660738050670191
13000.0,-0.21321556,-0.72029376,0.65097916,0.10928014,0.17453292,4.411636211691391,20.237283911243416,-37.211381342496395,-0.18262167061841117,-0.6586854161599643,9.782799538130226,1.7051821845350015,2.7854273699447605,-4.212779287176518
13025.0,-0.20277257,-0.75635374,0.61187416,0.111455485,0.17453292,4.602009342902804,25.132815658758904,-33.11439083974144,-0.06669830336308047,-1.0435322130207407,9.750742496192172,1.9073616741815351,7.358969526736991,1.2477278794058988
13050.0,-0.19501549,-0.77761394,0.5877469,0.108807445,0.17453292,3.4680686948317705,25.287474511048387,-31.326168228607774,2.769899709598178e-08,-2.0274550882604103e-07,9.806650067565213,1.0103291165083172,7.55288608144247,11.471940543125745
13075.0,-0.18844919,-0.79306686,0.5696509,0.10502239999999999,0.17453292,3.551281786401433,27.16423470755487,-31.43685037335935,1.40487490751795e-07,3.5064118675265377e-07,9.806649580934037,1.071589510981439,6.053981717550342,5.2363153098551525
13100.0,-0.18026157,-0.8088939,0.5502887,0.10187617,0.17453292,5.565345470518489,27.010543859827916,-30.200251893020333,-1.535618809889172e-07,-1.8489713626834714e-07,9.806650576793052,0.7912599278089765,6.697076806816192,0.21410928874354518
13125.0,-0.17005111,-0.8094979999999999,0.5570634,0.073999316,0.17453292,4.7052703972783485,27.721338910730335,-28.74150022060344,-0.3340557477862136,0.150423291736141,9.799804189086153,-0.17152996601158665,-0.34246910621190074,-3.305758197222336
13150.0,-0.16922028,-0.7976078000000001,0.5746243000000001,0.070662506,0.17453292,2.7676337921117984,25.7528898371745,-30.483775696282155,-3.57760141511676e-08,-4.7295771565813993e-07,9.806649810692633,-0.4300210044618784,-5.776595190357854,8.905700038589812
13175.0,-0.16802332,-0.7878196999999999,0.5888186,0.06633935,0.17453292,2.4735306165325888,24.501214288450065,-30.69596447361503,-2.2984114089741325e-07,-4.3889328793511595e-07,9.806649931457573,-0.08190673204171617,-5.070050234474767,1.2382022053660835
13200.0,-0.16535379999999997,-0.77949315,0.6017434,0.054345164,0.17453292,2.1644905876129927,25.464280872315047,-30.324867227253,1.8874210749864062e-07,5.18474220001508e-07,9.806649531625778,1.5392376733035964,-4.902645264559372,-4.473256927034594
13225.0,-0.16487886,-0.7560772,0.63225216,0.037676204,0.17453292,-0.5673327948412146,24.785065143178578,-30.351211221499035,-0.04351345002690743,0.3635848137648521,9.7998120494402,1.2903740090422113,-6.389131466608505,-5.153872638415038
13250.0,-0.17241895,-0.74601674,0.6406068,0.05791002,0.17453292,-1.9285666207031849,24.51240805098812,-29.61137002457687,1.4359923361517701e-08,-3.923260725180455e-07,9.806649860080688,-3.3298861286869013,-2.5034613945444826,2.843559854430346
13275.0,-0.18027827,-0.74118894,0.6417243,0.079552755,0.17453292,-2.845758302146118,27.238452798360967,-29.504740320369944,1.6552314097140197e-07,3.473048197921713e-07,9.80664999033129,-3.159091238885512,-0.11234369811798639,2.608781145754964
