Milliseconds,X,Y,Z,cos,headingAccuracy
6228,-0.25330418,-0.71089363,0.6251727,0.19906382,0.17453292
6254,-0.25547042,-0.70748276,0.62549067,0.20727862,0.17453292
6278,-0.25534827,-0.7119039,0.620222,0.20812188,0.17453292
6304,-0.25583792,-0.71586233,0.61592823,0.2066893,0.17453292
6328,-0.25714985,-0.714354,0.6136159,0.21690543,0.17453292
6354,-0.25931418,-0.71226627,0.6088205,0.23403089,0.17453292
6378,-0.25878823,-0.71257,0.6000657,0.25533068,0.17453292
6403,-0.25932398,-0.71178895,0.59525317,0.26792014,0.17453292
6429,-0.2595658,-0.7085243,0.5931774,0.28064126,0.17453292
6453,-0.26023963,-0.70704323,0.5923233,0.28551406,0.17453292
6479,-0.26812017,-0.6850369,0.61580825,0.2821635,0.17453292
6503,-0.27274448,-0.681216,0.6258841,0.26424298,0.17453292
6528,-0.27750665,-0.67929596,0.6348796,0.24181601,0.17453292
6554,-0.28131366,-0.67856336,0.6415873,0.22086218,0.17453292
6578,-0.28895003,-0.6691435,0.64963794,0.21616066,0.17453292
6604,-0.29350755,-0.66235006,0.6500946,0.22917832,0.17453292
6628,-0.2958276,-0.6558032,0.6519288,0.23957679,0.17453292
6654,-0.30156893,-0.64729446,0.65342987,0.25118813,0.17453292
6678,-0.30804396,-0.6382232,0.6555637,0.26079944,0.17453292
6703,-0.32438502,-0.6159739,0.6619845,0.27771756,0.17453292
6729,-0.33206666,-0.60718006,0.6650934,0.2805617,0.17453292
6753,-0.3336939,-0.60605943,0.66874534,0.27225003,0.17453292
6778,-0.33161065,-0.61222917,0.67061496,0.25590104,0.17453292
6804,-0.28833434,-0.68672866,0.6419649,0.18206622,0.17453292
6828,-0.26762035,-0.733542,0.601711,0.16804567,0.17453292
6854,-0.25447285,-0.7603723,0.57629883,0.15797865,0.17453292
6878,-0.24594545,-0.7769787,0.5600542,0.1488432,0.17453292
6903,-0.22884585,-0.80048555,0.53852326,0.129789,0.17453292
6929,-0.22281261,-0.8038731,0.54050183,0.10954623,0.17453292
6953,-0.22582807,-0.79335654,0.5526917,0.11882321,0.17453292
6978,-0.2271918,-0.78360564,0.5655841,0.1202525,0.17453292
7003,-0.2215248,-0.76758856,0.5936677,0.096401595,0.17453292
7028,-0.22153309,-0.75762194,0.6070878,0.091523044,0.17453292
7054,-0.23565213,-0.741539,0.61652017,0.12037774,0.17453292
7078,-0.24844088,-0.7306523,0.6178409,0.15065521,0.17453292
7104,-0.25746068,-0.72203255,0.61675256,0.17888337,0.17453292
7128,-0.25784838,-0.7204593,0.61813825,0.17988253,0.17453292
7153,-0.2557376,-0.7209753,0.61968005,0.17546943,0.17453292
7179,-0.25372943,-0.72028255,0.62250525,0.17117716,0.17453292
7203,-0.24995857,-0.71610254,0.63045734,0.16504969,0.17453292
7228,-0.24917026,-0.71520686,0.6314478,0.16633399,0.17453292
7254,-0.24976516,-0.7144423,0.630095,0.17369466,0.17453292
7278,-0.2502741,-0.7138729,0.62870646,0.18021245,0.17453292
7303,-0.24857719,-0.71517015,0.62595063,0.18688738,0.17453292
7329,-0.24820705,-0.71523285,0.6243404,0.19244292,0.17453292
7353,-0.24944638,-0.71415305,0.62321305,0.19841242,0.17453292
7379,-0.25168285,-0.7135,0.6197933,0.20839803,0.17453292
7403,-0.25043508,-0.7150017,0.61496985,0.218785,0.17453292
7428,-0.24963135,-0.71255624,0.6042316,0.25466043,0.17453292
7454,-0.24951655,-0.7104085,0.6019434,0.2659425,0.17453292
7478,-0.25134796,-0.7091938,0.60233474,0.26657316,0.17453292
7503,-0.2562211,-0.6994723,0.61167693,0.2663467,0.17453292
7529,-0.26087198,-0.68987197,0.62885296,0.24610251,0.17453292
7553,-0.26158002,-0.6923662,0.6339867,0.22420044,0.17453292
7579,-0.26359105,-0.6943871,0.6374325,0.20500271,0.17453292
7603,-0.2634561,-0.6953407,0.6413087,0.1892494,0.17453292
7628,-0.2689191,-0.68726045,0.6472222,0.1909424,0.17453292
7654,-0.27306354,-0.6808233,0.64987075,0.19895701,0.17453292
7678,-0.27947867,-0.672873,0.65204465,0.20969343,0.17453292
7703,-0.28502896,-0.6655914,0.65420264,0.2185531,0.17453292
7729,-0.30034313,-0.6475042,0.65790343,0.24019861,0.17453292
7753,-0.3057013,-0.6449918,0.65588933,0.24564506,0.17453292
7779,-0.31288615,-0.6372156,0.65776306,0.25180605,0.17453292
7803,-0.31741372,-0.632933,0.6605359,0.24967311,0.17453292
7828,-0.2988273,-0.6592626,0.65774876,0.20842649,0.17453292
7854,-0.26969215,-0.7108616,0.6249455,0.17715816,0.17453292
