Milliseconds,X,Y,Z
10076,0.60331565,-0.15349136,9.786871
10102,0.5367883,-0.15033606,9.790793
10126,0.5374839,-0.17347126,9.790373
10151,0.5593836,-0.14837347,9.789558
10176,0.61565995,-0.1425137,9.786268
10202,0.6106856,-0.13335787,9.786709
10226,0.61911386,-0.10452501,9.78653
10251,0.5716084,-0.103653565,9.789429
10276,0.55643654,-0.094070725,9.7904
10302,0.5669286,-0.11163903,9.789613
10326,0.56000257,-0.10258222,9.790111
10352,0.55084836,-0.07953375,9.790844
10376,0.5153176,-0.09390341,9.792651
10401,0.5105109,-0.053190924,9.793208
10427,0.5174023,-0.053344622,9.792847
10451,0.46053335,-0.039395817,9.795752
10476,0.42915425,-0.012221922,9.797248
10501,0.47588232,-0.0398616,9.795016
10527,0.51127964,-0.03598718,9.793247
10551,0.51919746,-0.032215085,9.792844
10576,0.5130451,-0.05486433,9.793067
10602,0.48455054,-0.07729197,9.794367
10626,0.5531566,-0.055378355,9.79088
10651,0.56977546,-0.07742569,9.789778
10676,0.57858366,-0.069840096,9.789318
10701,0.556811,-0.090480946,9.790412
10727,0.56819975,-0.05914221,9.789997
10751,0.604957,-0.072397456,9.787705
10776,0.5543028,-0.09418935,9.790519
10802,0.54698855,-0.08664239,9.791
10826,0.554563,-0.12658879,9.790139
10851,0.5899287,-0.121121265,9.78814
10876,0.5808667,-0.09679389,9.788954
10901,0.5907732,-0.14836453,9.787715
10927,0.53564054,-0.119905315,9.791277
10951,0.5254461,-0.15493278,9.791337
10977,0.51565194,-0.122169346,9.792321
11001,0.5702533,-0.097590275,9.78957
11026,0.57001626,-0.10749736,9.789479
11051,0.5811102,-0.11219821,9.7887745
11076,0.5549844,-0.06099413,9.790744
11101,0.56728643,-0.08858908,9.789827
11127,0.53240806,-0.07900253,9.791868
11151,0.5576989,-0.0561944,9.790618
11176,0.5451314,-0.058179047,9.791314
11201,0.5218143,-0.06048412,9.79257
11227,0.5483435,-0.06663218,9.791081
11251,0.5331742,-0.11545446,9.791465
11276,0.5113173,-0.02004831,9.793291
11301,0.48319605,-0.039605323,9.794659
11327,0.51696825,-0.0064903167,9.793012
11351,0.56929797,-0.033296593,9.790055
11376,0.53619397,0.009011589,9.791977
11401,0.504004,-0.004186706,9.793689
11426,0.4637512,0.003874571,9.795678
11452,0.49701786,-0.03910687,9.793969
11476,0.47773898,-0.014431063,9.794995
11501,0.5178196,-0.031802583,9.792917
11526,0.55363053,-0.018671282,9.790993
11552,0.54500014,0.014780726,9.791483
11576,0.51238376,0.020478658,9.793234
11601,0.56709003,0.011939681,9.790233
11626,0.55382794,0.01672599,9.790985
11651,0.5281376,0.034489907,9.792357
11677,0.49761507,0.054563764,9.793864
11701,0.532962,0.024134459,9.792128
11726,0.54296887,0.053607512,9.791461
11751,0.55800086,0.07768219,9.790454
11777,0.54982674,0.09920689,9.790722
11801,0.53671366,0.06363946,9.791745
11826,0.518062,0.048332624,9.792837
11851,0.5398538,0.05195532,9.791641
11877,0.543431,0.05108539,9.791449
11901,0.5709491,0.05908275,9.789837
11926,0.56069994,0.053123917,9.790463
11952,0.5275514,0.055400643,9.792294
11976,0.5219863,0.020086236,9.792727
12001,0.49729425,0.048186343,9.793915
12026,0.5139721,0.055519488,9.793015
12052,0.5329944,0.08325771,9.791801
12076,0.5619202,0.084138766,9.790176
12101,0.5166677,0.11962781,9.792299
12127,0.55190945,0.083189204,9.790754
12151,0.5369009,0.12072065,9.791198
12176,0.5811127,0.14763974,9.788304
12202,0.5677297,0.14801298,9.7890835
12226,0.58023435,0.1341841,9.788549
12251,0.54819286,0.17737766,9.789709
12277,0.5202194,0.20702049,9.790654
12301,0.52564704,0.26883864,9.788861
12326,0.5287218,0.2684616,9.788706
12352,0.5585928,0.25952926,9.787289
12376,0.53015006,0.25956807,9.788869
12401,0.5226093,0.2690656,9.789018
12426,0.5246167,0.26716855,9.788962
12451,0.5140747,0.2893336,9.788892
12477,0.514856,0.31469628,9.788068
12501,0.5330425,0.38576984,9.784551
12526,0.5334506,0.4086238,9.783601
12552,0.52192765,0.48727357,9.780621
12576,0.49842864,0.47654688,9.782375
12601,0.48460576,0.46806377,9.783479
12627,0.51257974,0.5200164,9.779429
12651,0.53747207,0.5157372,9.778319
12676,0.49019036,0.54550815,9.779188
12701,0.5087922,0.51706165,9.779783
12727,0.5100455,0.5207909,9.77952
12751,0.49772972,0.55080014,9.778511
12776,0.47508574,0.5611654,9.779048
12801,0.5236607,0.5977363,9.7744
12827,0.50820976,0.61894333,9.773894
12851,0.5054269,0.64386415,9.772429
12876,0.46523046,0.6712926,9.77258
12901,0.452565,0.6535991,9.774374
12927,0.47545382,0.6949582,9.770433
12951,0.44161752,0.6678869,9.773909
