Milliseconds,X,Y,Z,cos,headingAccuracy
8027,0.0014182013,-0.02389329,0.25589266,0.96640885,0.17453292
8053,0.0013793953,-0.022031397,0.25550762,0.966555,0.17453292
8077,0.00431638,-0.025005503,0.2551407,0.9665709,0.17453292
8103,0.0032423076,-0.02433846,0.25249553,0.96728647,0.17453292
8127,0.0048531806,-0.025189055,0.25199223,0.9673892,0.17453292
8152,0.0062261107,-0.023958212,0.25073963,0.96773803,0.17453292
8177,0.0046130144,-0.027038626,0.25188377,0.9673687,0.17453292
8202,0.006479341,-0.027662149,0.24823256,0.9682838,0.17453292
8228,0.005637553,-0.03015061,0.2510621,0.9674849,0.17453292
8252,0.005879492,-0.03169104,0.25419042,0.9666169,0.17453292
8277,0.0025193908,-0.03321858,0.25446883,0.966507,0.17453292
8303,0.004569233,-0.035909504,0.2553016,0.9661836,0.17453292
8327,0.0032385492,-0.036443446,0.2565493,0.96583843,0.17453292
8352,0.002514048,-0.03906715,0.257431,0.96550333,0.17453292
8378,0.0022469193,-0.036864843,0.25890568,0.96519625,0.17453292
8402,-2.6524786E-4,-0.03201173,0.25904128,0.9653356,0.17453292
8427,0.0019885732,-0.027698092,0.2571002,0.9659857,0.17453292
8453,-0.0016985879,-0.027888035,0.2579769,0.965747,0.17453292
8477,-0.001237107,-0.024465628,0.25636718,0.966269,0.17453292
8502,-0.003268217,-0.022447728,0.25877738,0.9656706,0.17453292
8528,-0.003017767,-0.021830777,0.25731677,0.9660758,0.17453292
8552,-0.005290501,-0.020276627,0.25802657,0.96591055,0.17453292
8578,-0.00672905,-0.018712541,0.25937265,0.9655726,0.17453292
8602,-0.0033045434,-0.016572816,0.26076162,0.9652553,0.17453292
8627,-0.00682985,-0.017444964,0.26254377,0.9647382,0.17453292
8652,-0.0038617214,-0.015113734,0.2611101,0.96518296,0.17453292
8677,-0.005872403,-0.015349276,0.26304463,0.96464366,0.17453292
8703,-0.004133637,-0.020336973,0.26457754,0.9641411,0.17453292
8727,-0.002858163,-0.020243607,0.26380053,0.9643606,0.17453292
8752,-0.0017592917,-0.020099811,0.2631494,0.96454406,0.17453292
8778,9.753483E-4,-0.020597832,0.26249328,0.96471345,0.17453292
8802,0.0022622568,-0.021793319,0.26460883,0.9641069,0.17453292
8828,0.004246069,-0.021279784,0.26502782,0.9639966,0.17453292
8852,0.003329257,-0.019351969,0.2637161,0.9644005,0.17453292
8877,0.0032559626,-0.019998984,0.26341468,0.96446985,0.17453292
8903,0.0037535948,-0.020039828,0.2601155,0.96536225,0.17453292
8927,0.0018974965,-0.017640531,0.26000607,0.96544397,0.17453292
8952,4.5605973E-4,-0.017704906,0.25835866,0.9658867,0.17453292
